StockCode,Description,TotalRevenue,TotalCustomers,TotalSalesQuantity,TotalReturnQuantity,TotalOrders,TotalMonths,TotalReturnValue,TotalNetRevenue,AveragePrice,ReturnRate,QuantityPerOrder,RevenuePerOrder,SalesDays,SalesVelocity,KMeansClusters
23104,IVORY PANTRY HANGING LAMP ,25.0,1,2,0,1,1,0.0,25.0,12.5,0.0,2.0,25.0,210,0.009523809523809525,1
23106,ZINC HEARTS PLANT POT HOLDER,746.15,48,275,12,50,8,34.68,711.47,2.772,0.041811846689895474,6.0,14.23,210,1.3666666666666667,0
23106,ZINC PLANT POT HOLDER,23.12,1,8,0,1,1,0.0,23.12,2.89,0.0,8.0,23.12,210,0.0380952380952381,1
23107,WHITE HEARTS WIRE PLANT POT HOLDER,873.5600000000001,58,324,0,59,8,0.0,873.5600000000001,2.7340677966101694,0.0,5.0,14.81,210,1.542857142857143,2
23107,WHITE WIRE PLANT POT HOLDER,46.24,2,16,0,2,1,0.0,46.24,2.89,0.0,8.0,23.12,210,0.0761904761904762,1
23108,SET OF 10 LED DOLLY LIGHTS,12972.73,271,2192,64,369,8,317.6,12655.13,6.135783783783783,0.028368794326241134,6.0,34.3,212,10.641509433962264,3
23109,LED TEA LIGHTS,1676.3500000000001,54,595,0,54,6,0.0,1676.3500000000001,2.8754545454545455,0.0,11.0,31.04,212,2.806603773584906,2
23109,PACK OF SIX LED TEA LIGHTS,4808.55,132,1715,96,175,6,239.04000000000002,4569.51,2.911348314606742,0.0530093870789619,10.0,26.11,212,8.54245283018868,3
23110,PARISIENNE KEY CABINET ,3673.7,158,662,51,247,8,293.25,3380.45,5.717741935483871,0.07152875175315568,3.0,13.69,213,3.347417840375587,0
23111,PARISIENNE SEWING BOX,3464.8,80,296,24,140,8,283.2,3181.6,12.291489361702126,0.075,2.0,22.73,212,1.509433962264151,0
23112,PARISIENNE CURIO CABINET,3437.3,134,471,33,202,8,239.85000000000002,3197.4500000000003,7.449504950495049,0.06547619047619048,2.0,15.83,211,2.3886255924170614,0
23113,PANTRY CHOPPING BOARD,5695.86,39,1138,946,49,4,4803.0599999999995,892.8000000000002,4.930000000000001,0.45393474088291746,43.0,18.22,83,25.10843373493976,3
23114,VINTAGE LEAF CHOPPING BOARD  ,684.0000000000001,40,144,3,43,4,14.850000000000001,669.1500000000001,4.93139534883721,0.02040816326530612,3.0,15.56,70,2.1,0
23115,RED APPLES CHOPPING BOARD   ,684.0,38,144,0,38,4,0.0,684.0,4.928947368421053,0.0,4.0,18.0,69,2.0869565217391304,2
23116,VEGETABLE GARDEN CHOPPING BOARD,317.70000000000005,17,70,0,17,4,0.0,317.70000000000005,4.902941176470589,0.0,4.0,18.69,66,1.0606060606060606,1
23117,POPPY FIELDS CHOPPING BOARD,420.75,39,85,1,40,4,4.95,415.8,4.95,0.011627906976744186,2.0,10.4,68,1.2647058823529411,0
23118,PARISIENNE JEWELLERY DRAWER ,5399.02,154,765,24,242,8,180.0,5219.02,7.462892561983471,0.030418250950570342,3.0,21.57,213,3.704225352112676,0
23119,PACK OF 6 LARGE FRUIT STRAWS ,1275.71,97,2155,36,118,7,22.32,1253.39,0.6474576271186441,0.016430853491556367,19.0,10.62,172,12.738372093023257,3
23120,PACK OF 6 SMALL FRUIT STRAWS,644.58,69,1617,72,81,7,30.24,614.34,0.4186046511627907,0.04262877442273535,21.0,7.58,172,9.819767441860465,3
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,958.3199999999999,81,2460,0,87,7,0.0,958.3199999999999,0.41608695652173916,0.0,28.0,11.02,172,14.30232558139535,2
23122,PARTY CHARMS 50 PIECES,1552.6499999999999,90,2091,3,96,7,2.49,1550.1599999999999,0.8204040404040404,0.0014326647564469914,22.0,16.15,175,11.965714285714286,3
23123,COCKTAIL SWORDS 50 PIECES,705.25,64,899,6,70,7,4.9799999999999995,700.27,0.8237142857142856,0.0066298342541436465,13.0,10.0,175,5.171428571428572,3
23124,18PC WOODEN CUTLERY SET DISPOSABLE,595.15,23,503,0,24,5,0.0,595.15,1.24125,0.0,21.0,24.8,117,4.299145299145299,2
23125,6PC WOOD PLATE SET DISPOSABLE,443.25,15,405,0,16,5,0.0,443.25,1.236875,0.0,25.0,27.7,164,2.4695121951219514,2
23126,DOLLCRAFT GIRL AMELIE,178.2,8,36,0,8,3,0.0,178.2,4.95,0.0,4.0,22.28,282,0.1276595744680851,1
23126,DOLLCRAFT GIRL AMELIE KIT,294.7,8,66,0,8,3,0.0,294.7,4.8500000000000005,0.0,8.0,36.84,282,0.23404255319148937,1
23126,FELTCRAFT GIRL AMELIE KIT,4799.38,187,982,16,261,10,79.2,4720.18,5.020570342205324,0.01603206412825651,4.0,18.08,282,3.5390070921985815,3
23127,DOLLCRAFT GIRL NICOLE,336.6,12,68,0,12,3,0.0,336.6,4.95,0.0,6.0,28.05,282,0.24113475177304963,1
23127,FELTCRAFT GIRL NICOLE KIT,3169.79,137,645,13,173,10,64.35000000000001,3105.44,4.969657142857143,0.019756838905775075,4.0,17.95,282,2.3333333333333335,0
23128,DOLLCRAFT BOY JEAN-PAUL ,373.9,12,82,0,12,3,0.0,373.9,4.883333333333334,0.0,7.0,31.16,280,0.29285714285714287,1
23128,FELTCRAFT BOY JEAN-PAUL KIT,1711.23,103,349,7,119,10,34.650000000000006,1676.5800000000002,4.979159663865546,0.019662921348314606,3.0,14.09,280,1.2714285714285714,0
23129,HEART SHAPED HOLLY WREATH,3933.1800000000003,138,942,1,166,8,4.15,3929.03,4.41710843373494,0.0010604453870625664,6.0,23.67,202,4.6683168316831685,2
23130,MISELTOE HEART WREATH ,312.8,5,80,0,5,2,0.0,312.8,4.07,0.0,16.0,62.56,218,0.3669724770642202,1
23130,MISTLETOE HEART WREATH GREEN,3435.6200000000003,135,838,9,164,8,37.35,3398.2700000000004,4.2387804878048785,0.010625737898465172,5.0,20.72,218,3.885321100917431,3
23131,MISELTOE HEART WREATH CREAM,996.0000000000001,1,240,0,1,1,0.0,996.0000000000001,4.15,0.0,240.0,996.0,227,1.0572687224669604,2
23131,MISELTOE HEART WREATH WHITE,304.5,4,78,0,4,2,0.0,304.5,4.050000000000001,0.0,20.0,76.12,227,0.3436123348017621,1
23131,MISTLETOE HEART WREATH CREAM,2332.13,86,575,6,105,9,24.9,2307.23,4.213018867924529,0.010327022375215147,6.0,21.97,227,2.5594713656387666,0
23132,SMALL IVORY HEART WALL ORGANISER,4989.08,115,1008,4,144,9,23.0,4966.08,5.735833333333334,0.003952569169960474,7.0,34.49,234,4.3247863247863245,3
23133,LARGE IVORY HEART WALL ORGANISER,5142.91,94,759,1,135,9,8.25,5134.66,7.994074074074074,0.0013157894736842105,6.0,38.03,233,3.2618025751072963,0
23134,LARGE ZINC HEART WALL ORGANISER,6414.48,29,1064,0,37,6,0.0,6414.48,7.6710810810810806,0.0,29.0,173.36,152,7.0,2
23135,SMALL ZINC HEART WALL ORGANISER,5378.8,31,1538,0,42,9,0.0,5378.8,5.191190476190476,0.0,37.0,128.07,234,6.572649572649572,2
23136,IVORY WIRE SWEETHEART LETTER TRAY,467.05,39,127,0,44,9,0.0,467.05,3.7290909090909095,0.0,3.0,10.61,230,0.5521739130434783,2
23137,ZINC WIRE SWEETHEART LETTER TRAY,253.24,18,80,0,20,9,0.0,253.24,3.4539999999999997,0.0,4.0,12.66,230,0.34782608695652173,1
23138,SINGLE WIRE HOOK IVORY HEART,1201.8999999999999,60,870,12,76,8,17.4,1184.5,1.4448717948717948,0.013605442176870748,12.0,15.59,216,4.083333333333333,3
23139,SINGLE WIRE HOOK PINK HEART,502.38,20,406,12,23,9,17.4,484.98,1.2566666666666666,0.028708133971291867,18.0,21.09,231,1.8095238095238095,0
23140,TRIPLE WIRE HOOK IVORY HEART,658.5400000000001,29,160,12,36,8,49.800000000000004,608.74,4.2538888888888895,0.06976744186046512,5.0,16.91,208,0.8269230769230769,0
23141,TRIPLE WIRE HOOK PINK HEART,215.00000000000003,18,68,0,18,7,0.0,215.00000000000003,3.5900000000000003,0.0,4.0,11.94,234,0.2905982905982906,1
23142,IVORY WIRE KITCHEN ORGANISER,1137.65,34,116,2,38,8,19.55,1118.1000000000001,10.301315789473684,0.01694915254237288,3.0,29.42,221,0.5339366515837104,0
23143,ZINC WIRE KITCHEN ORGANISER,156.8,12,25,0,12,5,0.0,156.8,7.175000000000001,0.0,2.0,13.07,219,0.1141552511415525,1
23144,ZINC T-LIGHT HOLDER STARS SMALL,3879.9799999999996,180,4894,44,240,9,36.519999999999996,3843.4599999999996,0.8368879668049792,0.008910490076954233,21.0,16.01,233,21.1931330472103,3
23145,ZINC T-LIGHT HOLDER STAR LARGE,1896.5399999999997,126,2030,11,150,9,10.45,1886.0899999999997,0.960728476821192,0.005389514943655071,14.0,12.57,233,8.759656652360515,3
23145,ZINC T-LIGHT HOLDER STARS LARGE,22.799999999999997,2,24,0,2,2,0.0,22.799999999999997,0.95,0.0,12.0,11.4,233,0.10300429184549356,1
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2526.02,151,778,50,233,9,164.1,2361.92,3.2815254237288136,0.06038647342995169,4.0,10.14,230,3.6,0
23147,SINGLE ANTIQUE ROSE HOOK IVORY,2669.95,170,1843,15,256,9,21.75,2648.2,1.4492307692307693,0.008073196986006458,7.0,10.34,232,8.008620689655173,3
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1711.55,142,2065,13,237,9,10.79,1700.7599999999998,0.8296311475409835,0.006256015399422521,9.0,7.18,232,8.956896551724139,3
23148,MINITURE ANTIQUE ROSE HOOK IVORY,40.8,4,48,0,4,1,0.0,40.8,0.85,0.0,12.0,10.2,232,0.20689655172413793,1
23149,ANTIQUE IVORY WIRE BOWL SMALL,241.53000000000003,18,97,11,21,6,27.39,214.14000000000001,2.49,0.10185185185185185,5.0,10.2,211,0.5118483412322274,0
23150,IVORY SWEETHEART SOAP DISH,346.11,33,139,1,41,9,2.49,343.62,2.49,0.007142857142857143,3.0,8.38,229,0.611353711790393,2
23151,ZINC SWEETHEART SOAP DISH,104.41000000000001,18,59,0,19,7,0.0,104.41000000000001,1.953157894736842,0.0,3.0,5.5,218,0.2706422018348624,1
23152,IVORY SWEETHEART WIRE LETTER RACK ,1998.51,108,541,7,152,9,26.25,1972.26,3.742941176470588,0.012773722627737226,4.0,12.98,229,2.393013100436681,0
23153,ZINC SWEETHEART WIRE LETTER RACK,923.63,67,248,4,79,9,15.0,908.63,3.7878481012658227,0.015873015873015872,3.0,11.5,235,1.0723404255319149,0
23154,SET OF 4 JAM JAR MAGNETS,4922.01,141,2441,61,217,10,126.88,4795.13,2.0809459459459463,0.024380495603517186,12.0,22.1,258,9.69767441860465,3
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,1669.3799999999999,84,2094,169,125,10,129.71,1539.6699999999998,0.8220799999999999,0.07467962881131242,18.0,12.32,259,8.737451737451737,3
23156,SET OF 5 MINI GROCERY MAGNETS,3297.2200000000003,117,1631,24,186,10,49.92,3247.3,2.094468085106383,0.014501510574018127,9.0,17.46,259,6.38996138996139,3
23157,SET OF 6 NATIVITY MAGNETS ,5031.55,111,2770,240,147,7,444.0,4587.55,2.1347712418300655,0.07973421926910298,20.0,31.21,243,12.386831275720164,3
23158,SET OF 5 LUCKY CAT MAGNETS ,5117.32,96,2536,60,190,10,124.8,4992.52,2.1662105263157896,0.023112480739599383,14.0,26.28,259,10.023166023166024,3
23159,SET OF 5 PANCAKE DAY MAGNETS,4562.7300000000005,121,2255,25,198,9,52.0,4510.7300000000005,2.082211055276382,0.010964912280701754,12.0,22.78,249,9.156626506024097,3
23160,REGENCY TEA SPOON,1651.8,50,1392,6,62,7,7.5,1644.3,1.2296774193548385,0.004291845493562232,23.0,26.52,207,6.753623188405797,3
23161,REGENCY CAKE FORK,1896.6000000000001,58,1608,12,69,7,15.0,1881.6000000000001,1.228695652173913,0.007407407407407408,23.0,27.27,210,7.714285714285714,3
23162,REGENCY TEA STRAINER,4789.24,96,1362,0,142,9,0.0,4789.24,3.7471830985915493,0.0,10.0,33.73,223,6.1076233183856505,2
23163,REGENCY SUGAR TONGS,3949.7000000000003,95,1714,55,136,9,114.4,3835.3,2.4297058823529416,0.031091011871113624,13.0,28.2,225,7.862222222222222,3
23164,REGENCY CAKE SLICE,2579.21,70,564,1,81,8,4.95,2574.26,4.922962962962963,0.0017699115044247787,7.0,31.78,216,2.615740740740741,2
23165,LARGE CERAMIC TOP STORAGE JAR,4617.9,167,2950,102,238,8,154.5,4463.4,1.63,0.033420707732634336,13.0,18.75,211,14.464454976303317,3
23166,MEDIUM CERAMIC TOP STORAGE JAR,81416.73000000001,138,77916,74494,205,9,77479.64,3937.09,1.2176923076923076,0.4887737025129585,743.0,19.21,325,468.95384615384614,3
23167,SMALL CERAMIC TOP STORAGE JAR ,4184.179999999999,129,5666,525,186,8,365.19,3818.99,0.8250259067357513,0.08480051687934098,33.0,20.53,212,29.202830188679247,3
23168,CLASSIC CAFE SUGAR DISPENSER,3037.1,132,2633,54,226,8,65.61,2971.49,1.2285964912280702,0.020096762188314105,12.0,13.15,212,12.674528301886792,3
23168,CLASSIC SUGAR DISPENSER,247.32,12,216,0,12,2,0.0,247.32,1.1975,0.0,18.0,20.61,212,1.0188679245283019,2
23169,CLASSIC GLASS COOKIE JAR,5350.200000000001,192,1332,93,282,8,379.15000000000003,4971.05,4.110424028268551,0.06526315789473684,5.0,17.63,209,6.818181818181818,3
23169,CLASSIC GLASS SWEET JAR,479.45000000000005,14,119,0,14,4,0.0,479.45000000000005,4.092857142857143,0.0,8.0,34.25,209,0.569377990430622,2
23170,REGENCY TEA PLATE ROSES ,10170.99,225,6563,718,340,8,1046.3,9124.689999999999,1.6549411764705881,0.09861282790825436,21.0,26.84,213,34.183098591549296,3
23171,REGENCY TEA PLATE GREEN ,9184.9,195,5966,97,275,8,146.25,9038.65,1.6707246376811595,0.015998680521194127,22.0,32.87,213,28.464788732394368,3
23172,REGENCY TEA PLATE PINK,5793.28,160,3688,102,233,8,154.29999999999998,5638.98,1.6391845493562232,0.02691292875989446,16.0,24.2,213,17.793427230046948,3
23173,REGENCY TEAPOT ROSES ,23033.52,248,2662,52,367,8,436.40000000000003,22597.12,9.682621621621621,0.01915991156963891,7.0,61.57,213,12.741784037558686,3
23174,REGENCY SUGAR BOWL GREEN,11567.24,192,2954,88,285,8,345.2,11222.04,4.125228070175439,0.028928336620644313,11.0,39.38,213,14.28169014084507,3
23175,REGENCY MILK JUG PINK ,8995.0,206,3062,80,283,8,225.5,8769.5,3.191696113074205,0.025461489497135583,11.0,30.99,211,14.890995260663507,3
23176,ABC TREASURE BOOK BOX ,4373.26,159,2088,45,196,10,101.25,4272.01,2.262994923857868,0.02109704641350211,11.0,21.8,281,7.590747330960854,3
23177,TREASURE ISLAND BOOK BOX,5029.8,174,2428,20,219,10,45.0,4984.8,2.2418918918918918,0.008169934640522876,11.0,22.76,279,8.774193548387096,3
23178,JAM CLOCK MAGNET,838.47,50,309,5,58,10,14.450000000000001,824.02,2.841379310344828,0.01592356687898089,5.0,14.21,281,1.1174377224199288,0
23179,CLOCK MAGNET MUM'S KITCHEN,837.88,36,304,0,40,10,0.0,837.88,2.9330000000000003,0.0,8.0,20.95,281,1.0818505338078293,2
23180,MUM'S KITCHEN CLOCK,471.90000000000003,29,104,1,37,10,4.95,466.95,4.771621621621622,0.009523809523809525,3.0,12.62,280,0.375,0
23181,BULL DOG BOTTLE TOP WALL CLOCK,1484.25,60,185,4,73,10,33.0,1451.25,8.188356164383562,0.021164021164021163,3.0,19.88,269,0.7026022304832714,0
23182,TOILET SIGN OCCUPIED OR VACANT,2807.6899999999996,140,3378,14,260,10,11.62,2796.0699999999997,0.8781439393939393,0.004127358490566038,13.0,10.75,283,11.985865724381625,3
23183,MOTHER'S KITCHEN SPOON REST ,690.71,45,178,7,60,9,26.25,664.46,4.04655737704918,0.03783783783783784,3.0,11.07,266,0.6954887218045113,0
23184,BULL DOG BOTTLE OPENER,3749.5,129,778,13,201,10,64.35,3685.15,5.095024630541872,0.01643489254108723,4.0,18.33,278,2.8453237410071943,0
23185,FRENCH STYLE STORAGE JAR JAM,114.85,27,317,1,31,8,0.29,114.55999999999999,0.3496875,0.0031446540880503146,10.0,3.7,277,1.148014440433213,2
23186,FRENCH STYLE STORAGE JAR CAFE ,819.4599999999999,57,1982,12,72,8,9.24,810.2199999999999,0.3527397260273973,0.006018054162487462,28.0,11.25,274,7.2773722627737225,3
23187,FRENCH STYLE STORAGE JAR BONBONS,695.06,66,2338,37,78,7,16.49,678.5699999999999,0.3263291139240506,0.015578947368421053,30.0,8.7,241,9.854771784232366,3
23188,VINTAGE  2 METER FOLDING RULER,2902.47,131,1775,13,157,6,21.449999999999996,2881.0199999999995,1.6784276729559748,0.00727069351230425,11.0,18.35,178,10.044943820224718,3
23188,VINTAGE  2 METRE FOLDING RULER,2197.6899999999996,103,1321,1,128,3,1.65,2196.04,1.7383076923076923,0.0007564296520423601,10.0,17.16,178,7.426966292134831,2
23189,SET OF 12 FORK CANDLES,3319.35,89,1215,1,114,5,2.89,3316.46,2.858695652173913,0.0008223684210526315,11.0,29.09,127,9.5748031496063,2
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,2691.14,146,1678,2,181,8,3.3,2687.8399999999997,1.651318681318681,0.0011904761904761906,9.0,14.85,214,7.850467289719626,3
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,98.99999999999999,5,60,0,5,1,0.0,98.99999999999999,1.65,0.0,12.0,19.8,213,0.28169014084507044,1
23191,BUNDLE OF 3 RETRO NOTE BOOKS,3393.3499999999995,178,2099,3,242,8,4.949999999999999,3388.3999999999996,1.675806451612903,0.0014272121788772598,9.0,14.0,213,9.868544600938968,3
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,5197.169999999999,224,3269,3,314,8,4.949999999999999,5192.219999999999,1.6541249999999998,0.0009168704156479218,10.0,16.54,212,15.433962264150944,3
23193,BUFFALO BILL TREASURE BOOK BOX,3750.57,109,1847,20,143,10,45.0,3705.57,2.265244755244755,0.010712372790573112,13.0,25.91,282,6.620567375886525,3
23194,GYMKHANA TREASURE BOOK BOX,3417.83,129,1630,37,164,10,83.25,3334.58,2.2549700598802396,0.022195560887822437,10.0,20.33,282,5.911347517730497,3
23194,GYMKHANNA TREASURE BOOK BOX,261.84000000000003,14,120,0,14,4,0.0,261.84000000000003,2.189285714285714,0.0,9.0,18.7,282,0.425531914893617,2
23196,LEAVES MAGNETIC  SHOPPING LIST,34.8,2,24,0,2,1,0.0,34.8,1.45,0.0,12.0,17.4,169,0.14201183431952663,1
23196,RETO LEAVES MAGNETIC SHOPPING LIST,52.199999999999996,3,36,0,3,3,0.0,52.199999999999996,1.45,0.0,12.0,17.4,169,0.21301775147928995,1
23196,RETRO LEAVES MAGNETIC NOTEPAD,149.35,17,103,0,17,2,0.0,149.35,1.45,0.0,6.0,8.79,169,0.6094674556213018,2
23196,VINTAGE LEAF MAGNETIC NOTEPAD,2242.65,159,1593,13,214,6,18.849999999999998,2223.7999999999997,1.443577981651376,0.00809464508094645,8.0,10.39,169,9.502958579881657,3
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1900.9399999999998,113,1318,25,187,7,36.25,1864.6899999999998,1.5414893617021277,0.018615040953090096,7.0,9.97,170,7.9,3
23197,VEGETABLE MAGNETIC  SHOPPING LIST,49.8,3,36,0,3,2,0.0,49.8,1.3833333333333335,0.0,12.0,16.6,170,0.21176470588235294,1
23198,PANTRY MAGNETIC  SHOPPING LIST,4341.19,259,3063,64,388,7,92.8,4248.389999999999,1.479570707070707,0.020466901183242726,8.0,10.95,170,18.394117647058824,3
23199,JUMBO BAG APPLES,26426.3,344,13875,723,739,9,1309.25,25117.05,2.0597852348993286,0.04952733251130292,20.0,33.99,242,60.32231404958678,3
23200,JUMBO BAG PEARS,13034.92,262,6729,134,476,8,243.63000000000002,12791.29,2.0709603340292277,0.019524989071834475,14.0,26.87,214,32.070093457943926,3
23201,JUMBO BAG ALPHABET,24160.44,396,12533,594,766,9,1076.02,23084.420000000002,2.0571335927367054,0.04525024758132094,17.0,30.14,242,54.243801652892564,3
23202,JUMBO BAG VINTAGE LEAF,20921.55,377,10695,242,778,8,442.46000000000004,20479.09,2.0778343949044586,0.022126725793179116,14.0,26.32,215,50.86976744186047,3
23203,JUMBO BAG DOILEY PATTERNS,16737.1,299,8735,22,458,7,45.760000000000005,16691.34,2.0465726681127983,0.0025122758935708575,19.0,36.44,215,40.730232558139534,3
23203,JUMBO BAG VINTAGE DOILEY ,268.44,6,143,0,6,1,0.0,268.44,2.0316666666666667,0.0,24.0,44.74,215,0.6651162790697674,2
23203,JUMBO BAG VINTAGE DOILY ,20641.4,365,10620,568,634,5,1030.6399999999999,19610.760000000002,2.060936037441498,0.05076868072935288,18.0,30.93,215,52.03720930232558,3
23204,CHARLOTTE BAG APPLES DESIGN,5632.15,199,7039,186,433,9,138.34,5493.81,0.8422298850574713,0.0257439446366782,17.0,12.69,242,29.855371900826448,3
23205,CHARLOTTE BAG ALPHABET  DESIGN,320.5,22,400,0,22,3,0.0,320.5,0.838181818181818,0.0,18.0,14.57,242,1.6528925619834711,2
23205,CHARLOTTE BAG VINTAGE ALPHABET ,3784.52,192,4750,191,331,9,140.25,3644.27,0.851951951951952,0.03865614248127909,15.0,11.01,242,20.417355371900825,3
23206,LUNCH BAG APPLE DESIGN,18220.5,401,11530,58,878,9,95.5,18125.0,1.6412359550561795,0.005005177770107007,13.0,20.64,242,47.88429752066116,3
23207,LUNCH BAG ALPHABET DESIGN,11994.41,377,7533,448,660,9,659.6,11334.81,1.6520208023774146,0.0561333166269891,12.0,17.17,242,32.97933884297521,3
23208,LUNCH BAG VINTAGE LEAF DESIGN,9950.35,305,6191,73,601,9,109.85,9840.5,1.644736842105263,0.01165389527458493,10.0,16.37,241,25.991701244813278,3
23209,LUNCH BAG DOILEY PATTERN ,10323.05,290,6477,4,468,6,6.6,10316.45,1.642356687898089,0.0006171887054466903,14.0,22.04,215,30.144186046511628,3
23209,LUNCH BAG VINTAGE DOILEY ,115.5,4,70,0,4,1,0.0,115.5,1.65,0.0,18.0,28.88,215,0.32558139534883723,1
23209,LUNCH BAG VINTAGE DOILY ,10347.66,319,6438,36,545,5,59.2,10288.46,1.6494244604316546,0.005560704355885079,12.0,18.88,215,30.111627906976743,3
23210,WHITE ROCKING HORSE HAND PAINTED,3311.5,115,2750,200,158,7,219.76,3091.74,1.2425000000000002,0.06779661016949153,19.0,19.57,191,15.44502617801047,3
23211,RED ROCKING HORSE HAND PAINTED,2631.5,82,2206,24,117,7,30.0,2601.5,1.241176470588235,0.010762331838565023,19.0,22.24,190,11.736842105263158,3
23212,HEART WREATH DECORATION WITH BELL,2562.63,103,2163,60,147,7,75.0,2487.63,1.2389473684210526,0.02699055330634278,15.0,16.92,190,11.7,3
23212,PAINTED HEART WREATH WITH BELL,15.0,1,12,0,1,1,0.0,15.0,1.25,0.0,12.0,15.0,190,0.06315789473684211,1
23213,STAR WREATH DECORATION WITH BELL,1921.94,95,1594,12,122,7,15.0,1906.94,1.24328,0.007471980074719801,13.0,15.63,190,8.452631578947368,3
23214,BELL HEART ANTIQUE GOLD,24.96,1,12,0,1,1,0.0,24.96,2.08,0.0,12.0,24.96,190,0.06315789473684211,1
23214,JINGLE BELL HEART ANTIQUE GOLD,1599.8700000000001,78,760,0,91,7,0.0,1599.8700000000001,2.1882608695652173,0.0,8.0,17.58,190,4.0,2
23215,JINGLE BELL HEART ANTIQUE SILVER,6955.8,162,3544,120,198,7,214.8,6741.0,2.138407960199005,0.03275109170305677,19.0,34.05,191,19.18324607329843,3
23216,LAUREL HEART ANTIQUE GOLD,613.51,32,518,0,40,7,0.0,613.51,1.348048780487805,0.0,13.0,15.34,188,2.75531914893617,2
23217,LAUREL HEART ANTIQUE SILVER,1567.0,64,1290,0,84,7,0.0,1567.0,1.4022093023255815,0.0,15.0,18.65,188,6.861702127659575,2
23218,LAUREL STAR ANTIQUE GOLD,465.81,27,372,0,33,5,0.0,465.81,1.383939393939394,0.0,11.0,14.12,137,2.7153284671532845,2
23219,LAUREL STAR ANTIQUE SILVER ,504.6,41,404,0,49,7,0.0,504.6,1.3117307692307691,0.0,8.0,10.3,188,2.148936170212766,2
23220,REINDEER HEART DECORATION GOLD,774.43,55,929,0,77,6,0.0,774.43,0.9106410256410257,0.0,12.0,10.06,182,5.104395604395604,2
23221,REINDEER HEART DECORATION SILVER,1241.59,85,1461,58,113,7,48.13999999999999,1193.4499999999998,0.9104237288135593,0.03818301514154049,13.0,10.56,190,7.994736842105263,3
23222,CHRISTMAS TREE HANGING GOLD,690.64,49,776,12,65,6,9.959999999999999,680.68,0.9597014925373134,0.015228426395939087,12.0,10.47,169,4.662721893491124,3
23223,CHRISTMAS TREE HANGING SILVER ,670.1099999999999,51,745,0,67,6,0.0,670.1099999999999,0.9460294117647059,0.0,11.0,10.0,169,4.408284023668639,2
23224,CHERUB HEART DECORATION GOLD,620.4499999999999,44,719,14,61,7,11.62,608.8299999999999,0.9295081967213114,0.019099590723055934,12.0,9.98,190,3.857894736842105,3
23225,CHERUB HEART DECORATION SILVER ,1089.6,46,1296,72,72,7,59.76,1029.84,0.9526388888888889,0.05263157894736842,19.0,14.3,187,7.315508021390374,3
23226,FILIGREE HEART DAISY WHITE,1478.59,56,1199,48,72,8,60.0,1418.59,1.2413698630136987,0.038492381716118684,17.0,19.7,189,6.597883597883598,3
23227,FILIGREE HEART BUTTERFLY WHITE ,1947.06,61,1592,6,89,8,7.5,1939.56,1.267752808988764,0.0037546933667083854,18.0,21.79,197,8.111675126903553,3
23228,FILIGREE HEART BIRD WHITE ,1726.3,58,1397,144,79,8,149.76,1576.54,1.388125,0.09344581440622972,20.0,19.96,197,7.822335025380711,3
23229,DONKEY TAIL GAME ,189.54000000000002,4,54,0,4,4,0.0,189.54000000000002,3.66,0.0,14.0,47.39,179,0.3016759776536313,1
